date,slot_name,ad_requests,impressions,impression_rate,clicks,click_rate,ecpm,income,raw_json
2026-07-24,文章中部广告,17688,6604,0.3734,33,0.005,2.66,17.54,"{""时间"": ""2026-07-24"", ""拉取量"": ""17,688"", ""曝光量"": ""6,604"", ""曝光率"": ""37.34%"", ""点击量"": ""33"", ""点击率"": ""0.50%"", ""eCPM（元）"": ""2.66"", ""收入（元）"": ""17.54""}"
2026-07-24,文章底部广告,8946,840,0.09390000000000001,1,0.0012,1.89,1.59,"{""时间"": ""2026-07-24"", ""拉取量"": ""8,946"", ""曝光量"": ""840"", ""曝光率"": ""9.39%"", ""点击量"": ""1"", ""点击率"": ""0.12%"", ""eCPM（元）"": ""1.89"", ""收入（元）"": ""1.59""}"
2026-07-24,留言区广告,14522,529,0.0364,5,0.0095,2.25,1.19,"{""时间"": ""2026-07-24"", ""拉取量"": ""14,522"", ""曝光量"": ""529"", ""曝光率"": ""3.64%"", ""点击量"": ""5"", ""点击率"": ""0.95%"", ""eCPM（元）"": ""2.25"", ""收入（元）"": ""1.19""}"
2026-07-24,贴图底部推荐流广告,6,1,0.16670000000000001,0,0.0,0.0,0.0,"{""时间"": ""2026-07-24"", ""拉取量"": ""6"", ""曝光量"": ""1"", ""曝光率"": ""16.67%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""0.00"", ""收入（元）"": ""0.00""}"
2026-07-25,文章中部广告,9388,3967,0.4226,26,0.0066,3.58,14.2,"{""时间"": ""2026-07-25"", ""拉取量"": ""9,388"", ""曝光量"": ""3,967"", ""曝光率"": ""42.26%"", ""点击量"": ""26"", ""点击率"": ""0.66%"", ""eCPM（元）"": ""3.58"", ""收入（元）"": ""14.20""}"
2026-07-25,文章底部广告,4759,468,0.0983,4,0.0085,2.39,1.12,"{""时间"": ""2026-07-25"", ""拉取量"": ""4,759"", ""曝光量"": ""468"", ""曝光率"": ""9.83%"", ""点击量"": ""4"", ""点击率"": ""0.85%"", ""eCPM（元）"": ""2.39"", ""收入（元）"": ""1.12""}"
2026-07-25,留言区广告,6974,264,0.0379,3,0.011399999999999999,2.8,0.74,"{""时间"": ""2026-07-25"", ""拉取量"": ""6,974"", ""曝光量"": ""264"", ""曝光率"": ""3.79%"", ""点击量"": ""3"", ""点击率"": ""1.14%"", ""eCPM（元）"": ""2.80"", ""收入（元）"": ""0.74""}"
2026-07-26,文章中部广告,7725,3294,0.4264,20,0.0060999999999999995,3.67,12.08,"{""时间"": ""2026-07-26"", ""拉取量"": ""7,725"", ""曝光量"": ""3,294"", ""曝光率"": ""42.64%"", ""点击量"": ""20"", ""点击率"": ""0.61%"", ""eCPM（元）"": ""3.67"", ""收入（元）"": ""12.08""}"
2026-07-26,文章底部广告,3894,355,0.09119999999999999,2,0.005600000000000001,2.2,0.78,"{""时间"": ""2026-07-26"", ""拉取量"": ""3,894"", ""曝光量"": ""355"", ""曝光率"": ""9.12%"", ""点击量"": ""2"", ""点击率"": ""0.56%"", ""eCPM（元）"": ""2.20"", ""收入（元）"": ""0.78""}"
2026-07-26,留言区广告,5155,148,0.0287,0,0.0,3.18,0.47,"{""时间"": ""2026-07-26"", ""拉取量"": ""5,155"", ""曝光量"": ""148"", ""曝光率"": ""2.87%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.18"", ""收入（元）"": ""0.47""}"
2026-07-27,文章中部广告,17655,7818,0.4428,51,0.006500000000000001,2.4,18.8,"{""时间"": ""2026-07-27"", ""拉取量"": ""17,655"", ""曝光量"": ""7,818"", ""曝光率"": ""44.28%"", ""点击量"": ""51"", ""点击率"": ""0.65%"", ""eCPM（元）"": ""2.40"", ""收入（元）"": ""18.80""}"
2026-07-27,文章底部广告,8893,976,0.1097,5,0.0051,2.03,1.98,"{""时间"": ""2026-07-27"", ""拉取量"": ""8,893"", ""曝光量"": ""976"", ""曝光率"": ""10.97%"", ""点击量"": ""5"", ""点击率"": ""0.51%"", ""eCPM（元）"": ""2.03"", ""收入（元）"": ""1.98""}"
2026-07-27,留言区广告,9705,399,0.041100000000000005,1,0.0025,2.51,1.0,"{""时间"": ""2026-07-27"", ""拉取量"": ""9,705"", ""曝光量"": ""399"", ""曝光率"": ""4.11%"", ""点击量"": ""1"", ""点击率"": ""0.25%"", ""eCPM（元）"": ""2.51"", ""收入（元）"": ""1.00""}"
2026-07-27,贴图底部推荐流广告,11,1,0.0909,0,0.0,0.0,0.0,"{""时间"": ""2026-07-27"", ""拉取量"": ""11"", ""曝光量"": ""1"", ""曝光率"": ""9.09%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""0.00"", ""收入（元）"": ""0.00""}"
2026-07-28,文章中部广告,15960,7130,0.44670000000000004,42,0.0059,3.14,22.41,"{""时间"": ""2026-07-28"", ""拉取量"": ""15,960"", ""曝光量"": ""7,130"", ""曝光率"": ""44.67%"", ""点击量"": ""42"", ""点击率"": ""0.59%"", ""eCPM（元）"": ""3.14"", ""收入（元）"": ""22.41""}"
2026-07-28,文章底部广告,8056,880,0.1092,3,0.0034000000000000002,2.78,2.45,"{""时间"": ""2026-07-28"", ""拉取量"": ""8,056"", ""曝光量"": ""880"", ""曝光率"": ""10.92%"", ""点击量"": ""3"", ""点击率"": ""0.34%"", ""eCPM（元）"": ""2.78"", ""收入（元）"": ""2.45""}"
2026-07-28,留言区广告,8091,333,0.0412,1,0.003,3.33,1.11,"{""时间"": ""2026-07-28"", ""拉取量"": ""8,091"", ""曝光量"": ""333"", ""曝光率"": ""4.12%"", ""点击量"": ""1"", ""点击率"": ""0.30%"", ""eCPM（元）"": ""3.33"", ""收入（元）"": ""1.11""}"
2026-07-28,贴图底部推荐流广告,12,2,0.16670000000000001,0,0.0,0.0,0.0,"{""时间"": ""2026-07-28"", ""拉取量"": ""12"", ""曝光量"": ""2"", ""曝光率"": ""16.67%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""0.00"", ""收入（元）"": ""0.00""}"
2026-07-29,文章中部广告,11939,5458,0.4572,30,0.0055000000000000005,2.45,13.39,"{""时间"": ""2026-07-29"", ""拉取量"": ""11,939"", ""曝光量"": ""5,458"", ""曝光率"": ""45.72%"", ""点击量"": ""30"", ""点击率"": ""0.55%"", ""eCPM（元）"": ""2.45"", ""收入（元）"": ""13.39""}"
2026-07-29,文章底部广告,5988,659,0.1101,1,0.0015,1.71,1.13,"{""时间"": ""2026-07-29"", ""拉取量"": ""5,988"", ""曝光量"": ""659"", ""曝光率"": ""11.01%"", ""点击量"": ""1"", ""点击率"": ""0.15%"", ""eCPM（元）"": ""1.71"", ""收入（元）"": ""1.13""}"
2026-07-29,留言区广告,7504,302,0.04019999999999999,0,0.0,1.92,0.58,"{""时间"": ""2026-07-29"", ""拉取量"": ""7,504"", ""曝光量"": ""302"", ""曝光率"": ""4.02%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.92"", ""收入（元）"": ""0.58""}"
2026-07-30,文章中部广告,12951,5876,0.4537,22,0.0037,2.76,16.22,"{""时间"": ""2026-07-30"", ""拉取量"": ""12,951"", ""曝光量"": ""5,876"", ""曝光率"": ""45.37%"", ""点击量"": ""22"", ""点击率"": ""0.37%"", ""eCPM（元）"": ""2.76"", ""收入（元）"": ""16.22""}"
2026-07-30,文章底部广告,6533,693,0.1061,1,0.0014000000000000002,2.71,1.88,"{""时间"": ""2026-07-30"", ""拉取量"": ""6,533"", ""曝光量"": ""693"", ""曝光率"": ""10.61%"", ""点击量"": ""1"", ""点击率"": ""0.14%"", ""eCPM（元）"": ""2.71"", ""收入（元）"": ""1.88""}"
2026-07-30,留言区广告,8954,353,0.0394,2,0.005699999999999999,3.54,1.25,"{""时间"": ""2026-07-30"", ""拉取量"": ""8,954"", ""曝光量"": ""353"", ""曝光率"": ""3.94%"", ""点击量"": ""2"", ""点击率"": ""0.57%"", ""eCPM（元）"": ""3.54"", ""收入（元）"": ""1.25""}"
2026-07-30,贴图底部推荐流广告,17,1,0.0588,0,0.0,0.0,0.0,"{""时间"": ""2026-07-30"", ""拉取量"": ""17"", ""曝光量"": ""1"", ""曝光率"": ""5.88%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""0.00"", ""收入（元）"": ""0.00""}"
2026-07-31,文章中部广告,12435,5774,0.4643,32,0.0055000000000000005,2.73,15.78,"{""时间"": ""2026-07-31"", ""拉取量"": ""12,435"", ""曝光量"": ""5,774"", ""曝光率"": ""46.43%"", ""点击量"": ""32"", ""点击率"": ""0.55%"", ""eCPM（元）"": ""2.73"", ""收入（元）"": ""15.78""}"
2026-07-31,文章底部广告,6270,746,0.11900000000000001,1,0.0013,3.69,2.75,"{""时间"": ""2026-07-31"", ""拉取量"": ""6,270"", ""曝光量"": ""746"", ""曝光率"": ""11.90%"", ""点击量"": ""1"", ""点击率"": ""0.13%"", ""eCPM（元）"": ""3.69"", ""收入（元）"": ""2.75""}"
2026-07-31,留言区广告,7606,321,0.042199999999999994,0,0.0,3.68,1.18,"{""时间"": ""2026-07-31"", ""拉取量"": ""7,606"", ""曝光量"": ""321"", ""曝光率"": ""4.22%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.68"", ""收入（元）"": ""1.18""}"
2026-08-01,文章中部广告,13949,6592,0.47259999999999996,39,0.0059,2.8,18.45,"{""时间"": ""2026-08-01"", ""拉取量"": ""13,949"", ""曝光量"": ""6,592"", ""曝光率"": ""47.26%"", ""点击量"": ""39"", ""点击率"": ""0.59%"", ""eCPM（元）"": ""2.80"", ""收入（元）"": ""18.45""}"
2026-08-01,文章底部广告,7011,686,0.0978,2,0.0029,2.99,2.05,"{""时间"": ""2026-08-01"", ""拉取量"": ""7,011"", ""曝光量"": ""686"", ""曝光率"": ""9.78%"", ""点击量"": ""2"", ""点击率"": ""0.29%"", ""eCPM（元）"": ""2.99"", ""收入（元）"": ""2.05""}"
2026-08-01,留言区广告,8371,311,0.037200000000000004,3,0.0096,2.8,0.87,"{""时间"": ""2026-08-01"", ""拉取量"": ""8,371"", ""曝光量"": ""311"", ""曝光率"": ""3.72%"", ""点击量"": ""3"", ""点击率"": ""0.96%"", ""eCPM（元）"": ""2.80"", ""收入（元）"": ""0.87""}"
2026-08-02,文章中部广告,13111,6115,0.4664,35,0.005699999999999999,3.6,21.99,"{""时间"": ""2026-08-02"", ""拉取量"": ""13,111"", ""曝光量"": ""6,115"", ""曝光率"": ""46.64%"", ""点击量"": ""35"", ""点击率"": ""0.57%"", ""eCPM（元）"": ""3.60"", ""收入（元）"": ""21.99""}"
2026-08-02,文章底部广告,6576,584,0.0888,0,0.0,3.07,1.79,"{""时间"": ""2026-08-02"", ""拉取量"": ""6,576"", ""曝光量"": ""584"", ""曝光率"": ""8.88%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.07"", ""收入（元）"": ""1.79""}"
2026-08-02,留言区广告,10544,396,0.037599999999999995,0,0.0,3.76,1.49,"{""时间"": ""2026-08-02"", ""拉取量"": ""10,544"", ""曝光量"": ""396"", ""曝光率"": ""3.76%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.76"", ""收入（元）"": ""1.49""}"
2026-08-03,文章中部广告,14528,6740,0.4639,35,0.0052,2.1,14.16,"{""时间"": ""2026-08-03"", ""拉取量"": ""14,528"", ""曝光量"": ""6,740"", ""曝光率"": ""46.39%"", ""点击量"": ""35"", ""点击率"": ""0.52%"", ""eCPM（元）"": ""2.10"", ""收入（元）"": ""14.16""}"
2026-08-03,文章底部广告,7290,781,0.10710000000000001,4,0.0051,1.57,1.23,"{""时间"": ""2026-08-03"", ""拉取量"": ""7,290"", ""曝光量"": ""781"", ""曝光率"": ""10.71%"", ""点击量"": ""4"", ""点击率"": ""0.51%"", ""eCPM（元）"": ""1.57"", ""收入（元）"": ""1.23""}"
2026-08-03,留言区广告,9564,361,0.0377,1,0.0028000000000000004,1.91,0.69,"{""时间"": ""2026-08-03"", ""拉取量"": ""9,564"", ""曝光量"": ""361"", ""曝光率"": ""3.77%"", ""点击量"": ""1"", ""点击率"": ""0.28%"", ""eCPM（元）"": ""1.91"", ""收入（元）"": ""0.69""}"
2026-08-04,文章中部广告,16194,7795,0.4814,44,0.005600000000000001,3.17,24.74,"{""时间"": ""2026-08-04"", ""拉取量"": ""16,194"", ""曝光量"": ""7,795"", ""曝光率"": ""48.14%"", ""点击量"": ""44"", ""点击率"": ""0.56%"", ""eCPM（元）"": ""3.17"", ""收入（元）"": ""24.74""}"
2026-08-04,文章底部广告,8120,869,0.107,4,0.0046,2.67,2.32,"{""时间"": ""2026-08-04"", ""拉取量"": ""8,120"", ""曝光量"": ""869"", ""曝光率"": ""10.70%"", ""点击量"": ""4"", ""点击率"": ""0.46%"", ""eCPM（元）"": ""2.67"", ""收入（元）"": ""2.32""}"
2026-08-04,留言区广告,8816,343,0.038900000000000004,3,0.0087,1.9,0.65,"{""时间"": ""2026-08-04"", ""拉取量"": ""8,816"", ""曝光量"": ""343"", ""曝光率"": ""3.89%"", ""点击量"": ""3"", ""点击率"": ""0.87%"", ""eCPM（元）"": ""1.90"", ""收入（元）"": ""0.65""}"
2026-08-05,文章中部广告,26727,13848,0.5181,55,0.004,2.27,31.37,"{""时间"": ""2026-08-05"", ""拉取量"": ""26,727"", ""曝光量"": ""13,848"", ""曝光率"": ""51.81%"", ""点击量"": ""55"", ""点击率"": ""0.40%"", ""eCPM（元）"": ""2.27"", ""收入（元）"": ""31.37""}"
2026-08-05,文章底部广告,13394,1771,0.1322,7,0.004,2.07,3.67,"{""时间"": ""2026-08-05"", ""拉取量"": ""13,394"", ""曝光量"": ""1,771"", ""曝光率"": ""13.22%"", ""点击量"": ""7"", ""点击率"": ""0.40%"", ""eCPM（元）"": ""2.07"", ""收入（元）"": ""3.67""}"
2026-08-05,留言区广告,15541,748,0.0481,4,0.0053,2.38,1.78,"{""时间"": ""2026-08-05"", ""拉取量"": ""15,541"", ""曝光量"": ""748"", ""曝光率"": ""4.81%"", ""点击量"": ""4"", ""点击率"": ""0.53%"", ""eCPM（元）"": ""2.38"", ""收入（元）"": ""1.78""}"
2026-08-06,文章中部广告,20887,10918,0.5227,61,0.005600000000000001,3.35,36.56,"{""时间"": ""2026-08-06"", ""拉取量"": ""20,887"", ""曝光量"": ""10,918"", ""曝光率"": ""52.27%"", ""点击量"": ""61"", ""点击率"": ""0.56%"", ""eCPM（元）"": ""3.35"", ""收入（元）"": ""36.56""}"
2026-08-06,文章底部广告,10459,1367,0.1307,5,0.0037,3.32,4.54,"{""时间"": ""2026-08-06"", ""拉取量"": ""10,459"", ""曝光量"": ""1,367"", ""曝光率"": ""13.07%"", ""点击量"": ""5"", ""点击率"": ""0.37%"", ""eCPM（元）"": ""3.32"", ""收入（元）"": ""4.54""}"
2026-08-06,留言区广告,17797,1011,0.056799999999999996,5,0.0049,3.86,3.9,"{""时间"": ""2026-08-06"", ""拉取量"": ""17,797"", ""曝光量"": ""1,011"", ""曝光率"": ""5.68%"", ""点击量"": ""5"", ""点击率"": ""0.49%"", ""eCPM（元）"": ""3.86"", ""收入（元）"": ""3.90""}"
2026-08-07,文章中部广告,17363,8303,0.4782,48,0.0058,3.1,25.72,"{""时间"": ""2026-08-07"", ""拉取量"": ""17,363"", ""曝光量"": ""8,303"", ""曝光率"": ""47.82%"", ""点击量"": ""48"", ""点击率"": ""0.58%"", ""eCPM（元）"": ""3.10"", ""收入（元）"": ""25.72""}"
2026-08-07,文章底部广告,8690,968,0.1114,2,0.0021,2.79,2.7,"{""时间"": ""2026-08-07"", ""拉取量"": ""8,690"", ""曝光量"": ""968"", ""曝光率"": ""11.14%"", ""点击量"": ""2"", ""点击率"": ""0.21%"", ""eCPM（元）"": ""2.79"", ""收入（元）"": ""2.70""}"
2026-08-07,留言区广告,12923,616,0.04769999999999999,2,0.0032,3.36,2.07,"{""时间"": ""2026-08-07"", ""拉取量"": ""12,923"", ""曝光量"": ""616"", ""曝光率"": ""4.77%"", ""点击量"": ""2"", ""点击率"": ""0.32%"", ""eCPM（元）"": ""3.36"", ""收入（元）"": ""2.07""}"
2026-08-08,文章中部广告,11423,5531,0.4842,32,0.0058,4.26,23.58,"{""时间"": ""2026-08-08"", ""拉取量"": ""11,423"", ""曝光量"": ""5,531"", ""曝光率"": ""48.42%"", ""点击量"": ""32"", ""点击率"": ""0.58%"", ""eCPM（元）"": ""4.26"", ""收入（元）"": ""23.58""}"
2026-08-08,文章底部广告,5736,598,0.1043,1,0.0017000000000000001,4.9,2.93,"{""时间"": ""2026-08-08"", ""拉取量"": ""5,736"", ""曝光量"": ""598"", ""曝光率"": ""10.43%"", ""点击量"": ""1"", ""点击率"": ""0.17%"", ""eCPM（元）"": ""4.90"", ""收入（元）"": ""2.93""}"
2026-08-08,留言区广告,7565,319,0.042199999999999994,2,0.0063,4.08,1.3,"{""时间"": ""2026-08-08"", ""拉取量"": ""7,565"", ""曝光量"": ""319"", ""曝光率"": ""4.22%"", ""点击量"": ""2"", ""点击率"": ""0.63%"", ""eCPM（元）"": ""4.08"", ""收入（元）"": ""1.30""}"
2026-08-09,文章中部广告,11156,4607,0.413,30,0.006500000000000001,3.92,18.07,"{""时间"": ""2026-08-09"", ""拉取量"": ""11,156"", ""曝光量"": ""4,607"", ""曝光率"": ""41.30%"", ""点击量"": ""30"", ""点击率"": ""0.65%"", ""eCPM（元）"": ""3.92"", ""收入（元）"": ""18.07""}"
2026-08-09,文章底部广告,5599,542,0.0968,0,0.0,2.9,1.57,"{""时间"": ""2026-08-09"", ""拉取量"": ""5,599"", ""曝光量"": ""542"", ""曝光率"": ""9.68%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.90"", ""收入（元）"": ""1.57""}"
2026-08-09,留言区广告,7737,283,0.0366,0,0.0,3.78,1.07,"{""时间"": ""2026-08-09"", ""拉取量"": ""7,737"", ""曝光量"": ""283"", ""曝光率"": ""3.66%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.78"", ""收入（元）"": ""1.07""}"
2026-08-10,文章中部广告,14832,7096,0.47840000000000005,51,0.0072,3.28,23.28,"{""时间"": ""2026-08-10"", ""拉取量"": ""14,832"", ""曝光量"": ""7,096"", ""曝光率"": ""47.84%"", ""点击量"": ""51"", ""点击率"": ""0.72%"", ""eCPM（元）"": ""3.28"", ""收入（元）"": ""23.28""}"
2026-08-10,文章底部广告,7429,864,0.11630000000000001,5,0.0058,2.35,2.03,"{""时间"": ""2026-08-10"", ""拉取量"": ""7,429"", ""曝光量"": ""864"", ""曝光率"": ""11.63%"", ""点击量"": ""5"", ""点击率"": ""0.58%"", ""eCPM（元）"": ""2.35"", ""收入（元）"": ""2.03""}"
2026-08-10,留言区广告,7910,378,0.0478,1,0.0026,2.72,1.03,"{""时间"": ""2026-08-10"", ""拉取量"": ""7,910"", ""曝光量"": ""378"", ""曝光率"": ""4.78%"", ""点击量"": ""1"", ""点击率"": ""0.26%"", ""eCPM（元）"": ""2.72"", ""收入（元）"": ""1.03""}"
2026-08-11,文章中部广告,12235,5854,0.47850000000000004,37,0.0063,3.66,21.42,"{""时间"": ""2026-08-11"", ""拉取量"": ""12,235"", ""曝光量"": ""5,854"", ""曝光率"": ""47.85%"", ""点击量"": ""37"", ""点击率"": ""0.63%"", ""eCPM（元）"": ""3.66"", ""收入（元）"": ""21.42""}"
2026-08-11,文章底部广告,6133,663,0.1081,2,0.003,3.21,2.13,"{""时间"": ""2026-08-11"", ""拉取量"": ""6,133"", ""曝光量"": ""663"", ""曝光率"": ""10.81%"", ""点击量"": ""2"", ""点击率"": ""0.30%"", ""eCPM（元）"": ""3.21"", ""收入（元）"": ""2.13""}"
2026-08-11,留言区广告,6335,274,0.0433,2,0.0073,2.88,0.79,"{""时间"": ""2026-08-11"", ""拉取量"": ""6,335"", ""曝光量"": ""274"", ""曝光率"": ""4.33%"", ""点击量"": ""2"", ""点击率"": ""0.73%"", ""eCPM（元）"": ""2.88"", ""收入（元）"": ""0.79""}"
2026-08-12,文章中部广告,13334,6273,0.4705,28,0.0045000000000000005,3.12,19.59,"{""时间"": ""2026-08-12"", ""拉取量"": ""13,334"", ""曝光量"": ""6,273"", ""曝光率"": ""47.05%"", ""点击量"": ""28"", ""点击率"": ""0.45%"", ""eCPM（元）"": ""3.12"", ""收入（元）"": ""19.59""}"
2026-08-12,文章底部广告,6676,730,0.1093,2,0.0027,2.44,1.78,"{""时间"": ""2026-08-12"", ""拉取量"": ""6,676"", ""曝光量"": ""730"", ""曝光率"": ""10.93%"", ""点击量"": ""2"", ""点击率"": ""0.27%"", ""eCPM（元）"": ""2.44"", ""收入（元）"": ""1.78""}"
2026-08-12,留言区广告,7803,311,0.039900000000000005,0,0.0,2.48,0.77,"{""时间"": ""2026-08-12"", ""拉取量"": ""7,803"", ""曝光量"": ""311"", ""曝光率"": ""3.99%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.48"", ""收入（元）"": ""0.77""}"
2026-08-13,文章中部广告,14837,6948,0.4683,32,0.0046,3.2,22.22,"{""时间"": ""2026-08-13"", ""拉取量"": ""14,837"", ""曝光量"": ""6,948"", ""曝光率"": ""46.83%"", ""点击量"": ""32"", ""点击率"": ""0.46%"", ""eCPM（元）"": ""3.20"", ""收入（元）"": ""22.22""}"
2026-08-13,文章底部广告,7434,767,0.1032,2,0.0026,2.19,1.68,"{""时间"": ""2026-08-13"", ""拉取量"": ""7,434"", ""曝光量"": ""767"", ""曝光率"": ""10.32%"", ""点击量"": ""2"", ""点击率"": ""0.26%"", ""eCPM（元）"": ""2.19"", ""收入（元）"": ""1.68""}"
2026-08-13,留言区广告,6536,262,0.0401,2,0.0076,2.4,0.63,"{""时间"": ""2026-08-13"", ""拉取量"": ""6,536"", ""曝光量"": ""262"", ""曝光率"": ""4.01%"", ""点击量"": ""2"", ""点击率"": ""0.76%"", ""eCPM（元）"": ""2.40"", ""收入（元）"": ""0.63""}"
2026-08-14,文章中部广告,16765,7914,0.4721,47,0.0059,3.18,25.16,"{""时间"": ""2026-08-14"", ""拉取量"": ""16,765"", ""曝光量"": ""7,914"", ""曝光率"": ""47.21%"", ""点击量"": ""47"", ""点击率"": ""0.59%"", ""eCPM（元）"": ""3.18"", ""收入（元）"": ""25.16""}"
2026-08-14,文章底部广告,8408,880,0.1047,4,0.0045000000000000005,2.52,2.22,"{""时间"": ""2026-08-14"", ""拉取量"": ""8,408"", ""曝光量"": ""880"", ""曝光率"": ""10.47%"", ""点击量"": ""4"", ""点击率"": ""0.45%"", ""eCPM（元）"": ""2.52"", ""收入（元）"": ""2.22""}"
2026-08-14,留言区广告,6834,262,0.0383,0,0.0,3.4,0.89,"{""时间"": ""2026-08-14"", ""拉取量"": ""6,834"", ""曝光量"": ""262"", ""曝光率"": ""3.83%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.40"", ""收入（元）"": ""0.89""}"
2026-08-15,文章中部广告,9611,4517,0.47,29,0.0064,3.67,16.56,"{""时间"": ""2026-08-15"", ""拉取量"": ""9,611"", ""曝光量"": ""4,517"", ""曝光率"": ""47.00%"", ""点击量"": ""29"", ""点击率"": ""0.64%"", ""eCPM（元）"": ""3.67"", ""收入（元）"": ""16.56""}"
2026-08-15,文章底部广告,4830,509,0.1054,3,0.0059,2.55,1.3,"{""时间"": ""2026-08-15"", ""拉取量"": ""4,830"", ""曝光量"": ""509"", ""曝光率"": ""10.54%"", ""点击量"": ""3"", ""点击率"": ""0.59%"", ""eCPM（元）"": ""2.55"", ""收入（元）"": ""1.30""}"
2026-08-15,留言区广告,5081,197,0.0388,0,0.0,3.3,0.65,"{""时间"": ""2026-08-15"", ""拉取量"": ""5,081"", ""曝光量"": ""197"", ""曝光率"": ""3.88%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.30"", ""收入（元）"": ""0.65""}"
2026-08-16,文章中部广告,16548,8182,0.49439999999999995,41,0.005,3.98,32.6,"{""时间"": ""2026-08-16"", ""拉取量"": ""16,548"", ""曝光量"": ""8,182"", ""曝光率"": ""49.44%"", ""点击量"": ""41"", ""点击率"": ""0.50%"", ""eCPM（元）"": ""3.98"", ""收入（元）"": ""32.60""}"
2026-08-16,文章底部广告,8290,844,0.1018,4,0.004699999999999999,3.61,3.05,"{""时间"": ""2026-08-16"", ""拉取量"": ""8,290"", ""曝光量"": ""844"", ""曝光率"": ""10.18%"", ""点击量"": ""4"", ""点击率"": ""0.47%"", ""eCPM（元）"": ""3.61"", ""收入（元）"": ""3.05""}"
2026-08-16,留言区广告,8562,363,0.0424,1,0.0028000000000000004,4.41,1.6,"{""时间"": ""2026-08-16"", ""拉取量"": ""8,562"", ""曝光量"": ""363"", ""曝光率"": ""4.24%"", ""点击量"": ""1"", ""点击率"": ""0.28%"", ""eCPM（元）"": ""4.41"", ""收入（元）"": ""1.60""}"
2026-08-17,文章中部广告,23511,11452,0.48710000000000003,49,0.0043,3.75,42.99,"{""时间"": ""2026-08-17"", ""拉取量"": ""23,511"", ""曝光量"": ""11,452"", ""曝光率"": ""48.71%"", ""点击量"": ""49"", ""点击率"": ""0.43%"", ""eCPM（元）"": ""3.75"", ""收入（元）"": ""42.99""}"
2026-08-17,文章底部广告,11754,1228,0.1045,5,0.0040999999999999995,2.6,3.19,"{""时间"": ""2026-08-17"", ""拉取量"": ""11,754"", ""曝光量"": ""1,228"", ""曝光率"": ""10.45%"", ""点击量"": ""5"", ""点击率"": ""0.41%"", ""eCPM（元）"": ""2.60"", ""收入（元）"": ""3.19""}"
2026-08-17,留言区广告,15751,700,0.0444,5,0.0070999999999999995,3.76,2.63,"{""时间"": ""2026-08-17"", ""拉取量"": ""15,751"", ""曝光量"": ""700"", ""曝光率"": ""4.44%"", ""点击量"": ""5"", ""点击率"": ""0.71%"", ""eCPM（元）"": ""3.76"", ""收入（元）"": ""2.63""}"
2026-08-18,文章中部广告,18170,8744,0.48119999999999996,36,0.0040999999999999995,3.75,32.79,"{""时间"": ""2026-08-18"", ""拉取量"": ""18,170"", ""曝光量"": ""8,744"", ""曝光率"": ""48.12%"", ""点击量"": ""36"", ""点击率"": ""0.41%"", ""eCPM（元）"": ""3.75"", ""收入（元）"": ""32.79""}"
2026-08-18,文章底部广告,9074,1011,0.1114,3,0.003,2.27,2.3,"{""时间"": ""2026-08-18"", ""拉取量"": ""9,074"", ""曝光量"": ""1,011"", ""曝光率"": ""11.14%"", ""点击量"": ""3"", ""点击率"": ""0.30%"", ""eCPM（元）"": ""2.27"", ""收入（元）"": ""2.30""}"
2026-08-18,留言区广告,10987,509,0.0463,0,0.0,2.28,1.16,"{""时间"": ""2026-08-18"", ""拉取量"": ""10,987"", ""曝光量"": ""509"", ""曝光率"": ""4.63%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.28"", ""收入（元）"": ""1.16""}"
2026-08-18,贴图底部推荐流广告,368,29,0.0788,0,0.0,1.72,0.05,"{""时间"": ""2026-08-18"", ""拉取量"": ""368"", ""曝光量"": ""29"", ""曝光率"": ""7.88%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.72"", ""收入（元）"": ""0.05""}"
2026-08-19,文章中部广告,15811,7461,0.4719,38,0.0051,2.98,22.2,"{""时间"": ""2026-08-19"", ""拉取量"": ""15,811"", ""曝光量"": ""7,461"", ""曝光率"": ""47.19%"", ""点击量"": ""38"", ""点击率"": ""0.51%"", ""eCPM（元）"": ""2.98"", ""收入（元）"": ""22.20""}"
